4094915-4095181 spi-1: CF
4096867-4097131 spi-1: 3C
4182573-4182837 spi-1: 34
4184557-4184822 spi-1: BE
4186575-4186840 spi-1: FA
4188527-4188791 spi-1: FF
4190544-4190809 spi-1: B9
4192529-4192794 spi-1: FF
1387673-1414616 rnsMfd2-1: 0xCA
1414616-1439324 rnsMfd2-1: 0x34
1439324-1464031 rnsMfd2-1: 0x1A
1464031-1493210 rnsMfd2-1: 0xE5
1689036-1715980 rnsMfd2-1: 0xCA
1715980-1740687 rnsMfd2-1: 0x34
1740687-1763158 rnsMfd2-1: 0x28
1763158-1794574 rnsMfd2-1: 0xD7
3537226-3564169 rnsMfd2-1: 0xCA
3564169-3588877 rnsMfd2-1: 0x34
3588877-3615820 rnsMfd2-1: 0x27
3615820-3642763 rnsMfd2-1: 0xD8
3839523-3866467 rnsMfd2-1: 0xCA
3866467-3891174 rnsMfd2-1: 0x34
3891174-3913645 rnsMfd2-1: 0x28
3913645-3945061 rnsMfd2-1: 0xD7
4194514-4194778 spi-1: CF
4196499-4196763 spi-1: 3C
4280253-4280519 spi-1: 34
4282205-4282469 spi-1: BE
4284189-4284454 spi-1: FA
4286174-4286440 spi-1: FF
4288159-4288423 spi-1: B9
4290176-4290441 spi-1: FF
4292161-4292426 spi-1: CF
4294344-4294609 spi-1: 3C
4379852-4380116 spi-1: 34
4381837-4382101 spi-1: BE
4383821-4384086 spi-1: FA
4385806-4386072 spi-1: FF
4387923-4388189 spi-1: B9
4389808-4390073 spi-1: FF
4391793-4392058 spi-1: CF
4393778-4394042 spi-1: 3C
4481469-4481733 spi-1: 34
4483453-4483718 spi-1: BE
4485438-4485704 spi-1: FA
4487423-4487687 spi-1: FF
4489440-4489705 spi-1: B9
4491425-4491690 spi-1: FF
4493410-4493674 spi-1: CF
4495395-4495659 spi-1: 3C
4581101-4581365 spi-1: 34
4583350-4583614 spi-1: BE
4585070-4585336 spi-1: FA
4587055-4587319 spi-1: FF
4589072-4589337 spi-1: B9
4591057-4591322 spi-1: FF
4593042-4593306 spi-1: CF
4595027-4595291 spi-1: 3C
4680733-4680997 spi-1: 34
4682717-4682982 spi-1: BE
4684702-4684968 spi-1: FA
4686687-4686951 spi-1: FF
4688704-4688969 spi-1: B9
4690689-4690954 spi-1: FF
4692674-4692938 spi-1: CF
4694956-4695221 spi-1: 3C
4780365-4780629 spi-1: 34
4782349-4782614 spi-1: BE
4784334-4784600 spi-1: FA
4786319-4786583 spi-1: FF
4788336-4788601 spi-1: B8
